category,planet,sign,key,title,keywords,short,summary
planet_in_sign,sun,aries,sun_aries,태양 in 양자리,정체성|주도성|존재감|직진,삶의 중심이 직설적이고 선도적인 방식으로 드러납니다.,태양이 양자리에 있으면 삶의 중심과 정체성은 직설적이고 선도적인 방식으로 표현됩니다. 망설이기보다 직접 시도할 때 감각이 살아납니다.
planet_in_sign,sun,taurus,sun_taurus,태양 in 황소자리,정체성|주도성|존재감|안정,삶의 중심이 안정적이고 꾸준한 방식으로 드러납니다.,태양이 황소자리에 있으면 삶의 중심과 정체성은 안정적이고 꾸준한 방식으로 표현됩니다. 시간을 들여 쌓아 갈수록 힘이 단단해집니다.
planet_in_sign,sun,gemini,sun_gemini,태양 in 쌍둥이자리,정체성|주도성|존재감|호기심,삶의 중심이 가볍고 유연한 방식으로 드러납니다.,태양이 쌍둥이자리에 있으면 삶의 중심과 정체성은 가볍고 유연한 방식으로 표현됩니다. 대화를 나누고 정보를 순환시킬 때 흐름이 좋아집니다.
planet_in_sign,sun,cancer,sun_cancer,태양 in 게자리,정체성|주도성|존재감|보호,삶의 중심이 조심스럽고 보호적인 방식으로 드러납니다.,태양이 게자리에 있으면 삶의 중심과 정체성은 조심스럽고 보호적인 방식으로 표현됩니다. 정서적 기반이 갖춰질수록 힘을 자연스럽게 씁니다.
planet_in_sign,sun,leo,sun_leo,태양 in 사자자리,정체성|주도성|존재감|표현,삶의 중심이 당당하고 표현적인 방식으로 드러납니다.,태양이 사자자리에 있으면 삶의 중심과 정체성은 당당하고 표현적인 방식으로 표현됩니다. 마음을 담아 표현할수록 에너지가 커집니다.
planet_in_sign,sun,virgo,sun_virgo,태양 in 처녀자리,정체성|주도성|존재감|정교함,삶의 중심이 세심하고 실용적인 방식으로 드러납니다.,태양이 처녀자리에 있으면 삶의 중심과 정체성은 세심하고 실용적인 방식으로 표현됩니다. 구체적으로 개선할수록 안정감이 높아집니다.
planet_in_sign,sun,libra,sun_libra,태양 in 천칭자리,정체성|주도성|존재감|균형,삶의 중심이 균형 있고 세련된 방식으로 드러납니다.,태양이 천칭자리에 있으면 삶의 중심과 정체성은 균형 있고 세련된 방식으로 표현됩니다. 관계의 흐름을 다듬을수록 감각이 살아납니다.
planet_in_sign,sun,scorpio,sun_scorpio,태양 in 전갈자리,정체성|주도성|존재감|집중,삶의 중심이 깊고 강하게 몰입하는 방식으로 드러납니다.,태양이 전갈자리에 있으면 삶의 중심과 정체성은 깊고 강하게 몰입하는 방식으로 표현됩니다. 표면을 넘어서 핵심에 닿을 때 힘이 커집니다.
planet_in_sign,sun,sagittarius,sun_sagittarius,태양 in 사수자리,정체성|주도성|존재감|확장,삶의 중심이 넓고 개방적인 방식으로 드러납니다.,태양이 사수자리에 있으면 삶의 중심과 정체성은 넓고 개방적인 방식으로 표현됩니다. 배우고 움직일수록 시야와 에너지가 함께 커집니다.
planet_in_sign,sun,capricorn,sun_capricorn,태양 in 염소자리,정체성|주도성|존재감|책임감,삶의 중심이 현실적이고 구조적인 방식으로 드러납니다.,태양이 염소자리에 있으면 삶의 중심과 정체성은 현실적이고 구조적인 방식으로 표현됩니다. 오래 가는 결과를 만들 때 자신감이 안정됩니다.
planet_in_sign,sun,aquarius,sun_aquarius,태양 in 물병자리,정체성|주도성|존재감|독립성,삶의 중심이 독립적이고 새로운 방식으로 드러납니다.,태양이 물병자리에 있으면 삶의 중심과 정체성은 독립적이고 새로운 방식으로 표현됩니다. 거리감을 확보할수록 더 선명한 판단이 나옵니다.
planet_in_sign,sun,pisces,sun_pisces,태양 in 물고기자리,정체성|주도성|존재감|공감,삶의 중심이 유연하고 감응적인 방식으로 드러납니다.,태양이 물고기자리에 있으면 삶의 중심과 정체성은 유연하고 감응적인 방식으로 표현됩니다. 억지로 밀어붙이기보다 감각을 믿을 때 길이 열립니다.
planet_in_sign,moon,aries,moon_aries,달 in 양자리,감정|안정|정서|주도성,감정의 반응이 직설적이고 선도적인 방식으로 드러납니다.,달이 양자리에 있으면 감정과 정서 반응은 직설적이고 선도적인 방식으로 표현됩니다. 망설이기보다 직접 시도할 때 감각이 살아납니다.
planet_in_sign,moon,taurus,moon_taurus,달 in 황소자리,감정|안정|정서|지속성,감정의 반응이 안정적이고 꾸준한 방식으로 드러납니다.,달이 황소자리에 있으면 감정과 정서 반응은 안정적이고 꾸준한 방식으로 표현됩니다. 시간을 들여 쌓아 갈수록 힘이 단단해집니다.
planet_in_sign,moon,gemini,moon_gemini,달 in 쌍둥이자리,감정|안정|정서|호기심,감정의 반응이 가볍고 유연한 방식으로 드러납니다.,달이 쌍둥이자리에 있으면 감정과 정서 반응은 가볍고 유연한 방식으로 표현됩니다. 대화를 나누고 정보를 순환시킬 때 흐름이 좋아집니다.
planet_in_sign,moon,cancer,moon_cancer,달 in 게자리,감정|안정|정서|보호,감정의 반응이 조심스럽고 보호적인 방식으로 드러납니다.,달이 게자리에 있으면 감정과 정서 반응은 조심스럽고 보호적인 방식으로 표현됩니다. 정서적 기반이 갖춰질수록 힘을 자연스럽게 씁니다.
planet_in_sign,moon,leo,moon_leo,달 in 사자자리,감정|안정|정서|표현,감정의 반응이 당당하고 표현적인 방식으로 드러납니다.,달이 사자자리에 있으면 감정과 정서 반응은 당당하고 표현적인 방식으로 표현됩니다. 마음을 담아 표현할수록 에너지가 커집니다.
planet_in_sign,moon,virgo,moon_virgo,달 in 처녀자리,감정|안정|정서|정교함,감정의 반응이 세심하고 실용적인 방식으로 드러납니다.,달이 처녀자리에 있으면 감정과 정서 반응은 세심하고 실용적인 방식으로 표현됩니다. 구체적으로 개선할수록 안정감이 높아집니다.
planet_in_sign,moon,libra,moon_libra,달 in 천칭자리,감정|안정|정서|균형,감정의 반응이 균형 있고 세련된 방식으로 드러납니다.,달이 천칭자리에 있으면 감정과 정서 반응은 균형 있고 세련된 방식으로 표현됩니다. 관계의 흐름을 다듬을수록 감각이 살아납니다.
planet_in_sign,moon,scorpio,moon_scorpio,달 in 전갈자리,감정|안정|정서|집중,감정의 반응이 깊고 강하게 몰입하는 방식으로 드러납니다.,달이 전갈자리에 있으면 감정과 정서 반응은 깊고 강하게 몰입하는 방식으로 표현됩니다. 표면을 넘어서 핵심에 닿을 때 힘이 커집니다.
planet_in_sign,moon,sagittarius,moon_sagittarius,달 in 사수자리,감정|안정|정서|확장,감정의 반응이 넓고 개방적인 방식으로 드러납니다.,달이 사수자리에 있으면 감정과 정서 반응은 넓고 개방적인 방식으로 표현됩니다. 배우고 움직일수록 시야와 에너지가 함께 커집니다.
planet_in_sign,moon,capricorn,moon_capricorn,달 in 염소자리,감정|안정|정서|책임감,감정의 반응이 현실적이고 구조적인 방식으로 드러납니다.,달이 염소자리에 있으면 감정과 정서 반응은 현실적이고 구조적인 방식으로 표현됩니다. 오래 가는 결과를 만들 때 자신감이 안정됩니다.
planet_in_sign,moon,aquarius,moon_aquarius,달 in 물병자리,감정|안정|정서|독립성,감정의 반응이 독립적이고 새로운 방식으로 드러납니다.,달이 물병자리에 있으면 감정과 정서 반응은 독립적이고 새로운 방식으로 표현됩니다. 거리감을 확보할수록 더 선명한 판단이 나옵니다.
planet_in_sign,moon,pisces,moon_pisces,달 in 물고기자리,감정|안정|정서|공감,감정의 반응이 유연하고 감응적인 방식으로 드러납니다.,달이 물고기자리에 있으면 감정과 정서 반응은 유연하고 감응적인 방식으로 표현됩니다. 억지로 밀어붙이기보다 감각을 믿을 때 길이 열립니다.
planet_in_sign,mercury,aries,mercury_aries,수성 in 양자리,사고|표현|소통|주도성,사고와 표현이 직설적이고 선도적인 방식으로 드러납니다.,수성이 양자리에 있으면 사고와 표현 방식은 직설적이고 선도적인 방식으로 표현됩니다. 망설이기보다 직접 시도할 때 감각이 살아납니다.
planet_in_sign,mercury,taurus,mercury_taurus,수성 in 황소자리,사고|표현|소통|안정,사고와 표현이 안정적이고 꾸준한 방식으로 드러납니다.,수성이 황소자리에 있으면 사고와 표현 방식은 안정적이고 꾸준한 방식으로 표현됩니다. 시간을 들여 쌓아 갈수록 힘이 단단해집니다.
planet_in_sign,mercury,gemini,mercury_gemini,수성 in 쌍둥이자리,사고|표현|소통|호기심,사고와 표현이 가볍고 유연한 방식으로 드러납니다.,수성이 쌍둥이자리에 있으면 사고와 표현 방식은 가볍고 유연한 방식으로 표현됩니다. 대화를 나누고 정보를 순환시킬 때 흐름이 좋아집니다.
planet_in_sign,mercury,cancer,mercury_cancer,수성 in 게자리,사고|표현|소통|보호,사고와 표현이 조심스럽고 보호적인 방식으로 드러납니다.,수성이 게자리에 있으면 사고와 표현 방식은 조심스럽고 보호적인 방식으로 표현됩니다. 정서적 기반이 갖춰질수록 힘을 자연스럽게 씁니다.
planet_in_sign,mercury,leo,mercury_leo,수성 in 사자자리,사고|표현|소통|자신감,사고와 표현이 당당하고 표현적인 방식으로 드러납니다.,수성이 사자자리에 있으면 사고와 표현 방식은 당당하고 표현적인 방식으로 표현됩니다. 마음을 담아 표현할수록 에너지가 커집니다.
planet_in_sign,mercury,virgo,mercury_virgo,수성 in 처녀자리,사고|표현|소통|정교함,사고와 표현이 세심하고 실용적인 방식으로 드러납니다.,수성이 처녀자리에 있으면 사고와 표현 방식은 세심하고 실용적인 방식으로 표현됩니다. 구체적으로 개선할수록 안정감이 높아집니다.
planet_in_sign,mercury,libra,mercury_libra,수성 in 천칭자리,사고|표현|소통|균형,사고와 표현이 균형 있고 세련된 방식으로 드러납니다.,수성이 천칭자리에 있으면 사고와 표현 방식은 균형 있고 세련된 방식으로 표현됩니다. 관계의 흐름을 다듬을수록 감각이 살아납니다.
planet_in_sign,mercury,scorpio,mercury_scorpio,수성 in 전갈자리,사고|표현|소통|집중,사고와 표현이 깊고 강하게 몰입하는 방식으로 드러납니다.,수성이 전갈자리에 있으면 사고와 표현 방식은 깊고 강하게 몰입하는 방식으로 표현됩니다. 표면을 넘어서 핵심에 닿을 때 힘이 커집니다.
planet_in_sign,mercury,sagittarius,mercury_sagittarius,수성 in 사수자리,사고|표현|소통|확장,사고와 표현이 넓고 개방적인 방식으로 드러납니다.,수성이 사수자리에 있으면 사고와 표현 방식은 넓고 개방적인 방식으로 표현됩니다. 배우고 움직일수록 시야와 에너지가 함께 커집니다.
planet_in_sign,mercury,capricorn,mercury_capricorn,수성 in 염소자리,사고|표현|소통|책임감,사고와 표현이 현실적이고 구조적인 방식으로 드러납니다.,수성이 염소자리에 있으면 사고와 표현 방식은 현실적이고 구조적인 방식으로 표현됩니다. 오래 가는 결과를 만들 때 자신감이 안정됩니다.
planet_in_sign,mercury,aquarius,mercury_aquarius,수성 in 물병자리,사고|표현|소통|독립성,사고와 표현이 독립적이고 새로운 방식으로 드러납니다.,수성이 물병자리에 있으면 사고와 표현 방식은 독립적이고 새로운 방식으로 표현됩니다. 거리감을 확보할수록 더 선명한 판단이 나옵니다.
planet_in_sign,mercury,pisces,mercury_pisces,수성 in 물고기자리,사고|표현|소통|공감,사고와 표현이 유연하고 감응적인 방식으로 드러납니다.,수성이 물고기자리에 있으면 사고와 표현 방식은 유연하고 감응적인 방식으로 표현됩니다. 억지로 밀어붙이기보다 감각을 믿을 때 길이 열립니다.
planet_in_sign,venus,aries,venus_aries,금성 in 양자리,관계|가치|매력|주도성,관계와 가치 판단이 직설적이고 선도적인 방식으로 드러납니다.,"금성이 양자리에 있으면 관계와 가치, 끌림은 직설적이고 선도적인 방식으로 표현됩니다. 망설이기보다 직접 시도할 때 감각이 살아납니다."
planet_in_sign,venus,taurus,venus_taurus,금성 in 황소자리,관계|가치|매력|안정,관계와 가치 판단이 안정적이고 꾸준한 방식으로 드러납니다.,"금성이 황소자리에 있으면 관계와 가치, 끌림은 안정적이고 꾸준한 방식으로 표현됩니다. 시간을 들여 쌓아 갈수록 힘이 단단해집니다."
planet_in_sign,venus,gemini,venus_gemini,금성 in 쌍둥이자리,관계|가치|매력|호기심,관계와 가치 판단이 가볍고 유연한 방식으로 드러납니다.,"금성이 쌍둥이자리에 있으면 관계와 가치, 끌림은 가볍고 유연한 방식으로 표현됩니다. 대화를 나누고 정보를 순환시킬 때 흐름이 좋아집니다."
planet_in_sign,venus,cancer,venus_cancer,금성 in 게자리,관계|가치|매력|보호,관계와 가치 판단이 조심스럽고 보호적인 방식으로 드러납니다.,"금성이 게자리에 있으면 관계와 가치, 끌림은 조심스럽고 보호적인 방식으로 표현됩니다. 정서적 기반이 갖춰질수록 힘을 자연스럽게 씁니다."
planet_in_sign,venus,leo,venus_leo,금성 in 사자자리,관계|가치|매력|표현,관계와 가치 판단이 당당하고 표현적인 방식으로 드러납니다.,"금성이 사자자리에 있으면 관계와 가치, 끌림은 당당하고 표현적인 방식으로 표현됩니다. 마음을 담아 표현할수록 에너지가 커집니다."
planet_in_sign,venus,virgo,venus_virgo,금성 in 처녀자리,관계|가치|매력|정교함,관계와 가치 판단이 세심하고 실용적인 방식으로 드러납니다.,"금성이 처녀자리에 있으면 관계와 가치, 끌림은 세심하고 실용적인 방식으로 표현됩니다. 구체적으로 개선할수록 안정감이 높아집니다."
planet_in_sign,venus,libra,venus_libra,금성 in 천칭자리,관계|가치|매력|균형,관계와 가치 판단이 균형 있고 세련된 방식으로 드러납니다.,"금성이 천칭자리에 있으면 관계와 가치, 끌림은 균형 있고 세련된 방식으로 표현됩니다. 관계의 흐름을 다듬을수록 감각이 살아납니다."
planet_in_sign,venus,scorpio,venus_scorpio,금성 in 전갈자리,관계|가치|매력|집중,관계와 가치 판단이 깊고 강하게 몰입하는 방식으로 드러납니다.,"금성이 전갈자리에 있으면 관계와 가치, 끌림은 깊고 강하게 몰입하는 방식으로 표현됩니다. 표면을 넘어서 핵심에 닿을 때 힘이 커집니다."
planet_in_sign,venus,sagittarius,venus_sagittarius,금성 in 사수자리,관계|가치|매력|확장,관계와 가치 판단이 넓고 개방적인 방식으로 드러납니다.,"금성이 사수자리에 있으면 관계와 가치, 끌림은 넓고 개방적인 방식으로 표현됩니다. 배우고 움직일수록 시야와 에너지가 함께 커집니다."
planet_in_sign,venus,capricorn,venus_capricorn,금성 in 염소자리,관계|가치|매력|책임감,관계와 가치 판단이 현실적이고 구조적인 방식으로 드러납니다.,"금성이 염소자리에 있으면 관계와 가치, 끌림은 현실적이고 구조적인 방식으로 표현됩니다. 오래 가는 결과를 만들 때 자신감이 안정됩니다."
planet_in_sign,venus,aquarius,venus_aquarius,금성 in 물병자리,관계|가치|매력|독립성,관계와 가치 판단이 독립적이고 새로운 방식으로 드러납니다.,"금성이 물병자리에 있으면 관계와 가치, 끌림은 독립적이고 새로운 방식으로 표현됩니다. 거리감을 확보할수록 더 선명한 판단이 나옵니다."
planet_in_sign,venus,pisces,venus_pisces,금성 in 물고기자리,관계|가치|매력|공감,관계와 가치 판단이 유연하고 감응적인 방식으로 드러납니다.,"금성이 물고기자리에 있으면 관계와 가치, 끌림은 유연하고 감응적인 방식으로 표현됩니다. 억지로 밀어붙이기보다 감각을 믿을 때 길이 열립니다."
planet_in_sign,mars,aries,mars_aries,화성 in 양자리,행동|추진력|결단|주도성,행동과 추진력이 직설적이고 선도적인 방식으로 드러납니다.,화성이 양자리에 있으면 행동과 추진력은 직설적이고 선도적인 방식으로 표현됩니다. 망설이기보다 직접 시도할 때 감각이 살아납니다.
planet_in_sign,mars,taurus,mars_taurus,화성 in 황소자리,행동|추진력|결단|안정,행동과 추진력이 안정적이고 꾸준한 방식으로 드러납니다.,화성이 황소자리에 있으면 행동과 추진력은 안정적이고 꾸준한 방식으로 표현됩니다. 시간을 들여 쌓아 갈수록 힘이 단단해집니다.
planet_in_sign,mars,gemini,mars_gemini,화성 in 쌍둥이자리,행동|추진력|결단|호기심,행동과 추진력이 가볍고 유연한 방식으로 드러납니다.,화성이 쌍둥이자리에 있으면 행동과 추진력은 가볍고 유연한 방식으로 표현됩니다. 대화를 나누고 정보를 순환시킬 때 흐름이 좋아집니다.
planet_in_sign,mars,cancer,mars_cancer,화성 in 게자리,행동|추진력|결단|보호,행동과 추진력이 조심스럽고 보호적인 방식으로 드러납니다.,화성이 게자리에 있으면 행동과 추진력은 조심스럽고 보호적인 방식으로 표현됩니다. 정서적 기반이 갖춰질수록 힘을 자연스럽게 씁니다.
planet_in_sign,mars,leo,mars_leo,화성 in 사자자리,행동|추진력|결단|표현,행동과 추진력이 당당하고 표현적인 방식으로 드러납니다.,화성이 사자자리에 있으면 행동과 추진력은 당당하고 표현적인 방식으로 표현됩니다. 마음을 담아 표현할수록 에너지가 커집니다.
planet_in_sign,mars,virgo,mars_virgo,화성 in 처녀자리,행동|추진력|결단|정교함,행동과 추진력이 세심하고 실용적인 방식으로 드러납니다.,화성이 처녀자리에 있으면 행동과 추진력은 세심하고 실용적인 방식으로 표현됩니다. 구체적으로 개선할수록 안정감이 높아집니다.
planet_in_sign,mars,libra,mars_libra,화성 in 천칭자리,행동|추진력|결단|균형,행동과 추진력이 균형 있고 세련된 방식으로 드러납니다.,화성이 천칭자리에 있으면 행동과 추진력은 균형 있고 세련된 방식으로 표현됩니다. 관계의 흐름을 다듬을수록 감각이 살아납니다.
planet_in_sign,mars,scorpio,mars_scorpio,화성 in 전갈자리,행동|추진력|결단|집중,행동과 추진력이 깊고 강하게 몰입하는 방식으로 드러납니다.,화성이 전갈자리에 있으면 행동과 추진력은 깊고 강하게 몰입하는 방식으로 표현됩니다. 표면을 넘어서 핵심에 닿을 때 힘이 커집니다.
planet_in_sign,mars,sagittarius,mars_sagittarius,화성 in 사수자리,행동|추진력|결단|확장,행동과 추진력이 넓고 개방적인 방식으로 드러납니다.,화성이 사수자리에 있으면 행동과 추진력은 넓고 개방적인 방식으로 표현됩니다. 배우고 움직일수록 시야와 에너지가 함께 커집니다.
planet_in_sign,mars,capricorn,mars_capricorn,화성 in 염소자리,행동|추진력|결단|책임감,행동과 추진력이 현실적이고 구조적인 방식으로 드러납니다.,화성이 염소자리에 있으면 행동과 추진력은 현실적이고 구조적인 방식으로 표현됩니다. 오래 가는 결과를 만들 때 자신감이 안정됩니다.
planet_in_sign,mars,aquarius,mars_aquarius,화성 in 물병자리,행동|추진력|결단|독립성,행동과 추진력이 독립적이고 새로운 방식으로 드러납니다.,화성이 물병자리에 있으면 행동과 추진력은 독립적이고 새로운 방식으로 표현됩니다. 거리감을 확보할수록 더 선명한 판단이 나옵니다.
planet_in_sign,mars,pisces,mars_pisces,화성 in 물고기자리,행동|추진력|결단|공감,행동과 추진력이 유연하고 감응적인 방식으로 드러납니다.,화성이 물고기자리에 있으면 행동과 추진력은 유연하고 감응적인 방식으로 표현됩니다. 억지로 밀어붙이기보다 감각을 믿을 때 길이 열립니다.
planet_in_sign,jupiter,aries,jupiter_aries,목성 in 양자리,확장|기회|신념|주도성,확장과 믿음이 직설적이고 선도적인 방식으로 드러납니다.,"목성이 양자리에 있으면 확장과 기회, 믿음은 직설적이고 선도적인 방식으로 표현됩니다. 망설이기보다 직접 시도할 때 감각이 살아납니다."
planet_in_sign,jupiter,taurus,jupiter_taurus,목성 in 황소자리,확장|기회|신념|안정,확장과 믿음이 안정적이고 꾸준한 방식으로 드러납니다.,"목성이 황소자리에 있으면 확장과 기회, 믿음은 안정적이고 꾸준한 방식으로 표현됩니다. 시간을 들여 쌓아 갈수록 힘이 단단해집니다."
planet_in_sign,jupiter,gemini,jupiter_gemini,목성 in 쌍둥이자리,확장|기회|신념|호기심,확장과 믿음이 가볍고 유연한 방식으로 드러납니다.,"목성이 쌍둥이자리에 있으면 확장과 기회, 믿음은 가볍고 유연한 방식으로 표현됩니다. 대화를 나누고 정보를 순환시킬 때 흐름이 좋아집니다."
planet_in_sign,jupiter,cancer,jupiter_cancer,목성 in 게자리,확장|기회|신념|보호,확장과 믿음이 조심스럽고 보호적인 방식으로 드러납니다.,"목성이 게자리에 있으면 확장과 기회, 믿음은 조심스럽고 보호적인 방식으로 표현됩니다. 정서적 기반이 갖춰질수록 힘을 자연스럽게 씁니다."
planet_in_sign,jupiter,leo,jupiter_leo,목성 in 사자자리,확장|기회|신념|표현,확장과 믿음이 당당하고 표현적인 방식으로 드러납니다.,"목성이 사자자리에 있으면 확장과 기회, 믿음은 당당하고 표현적인 방식으로 표현됩니다. 마음을 담아 표현할수록 에너지가 커집니다."
planet_in_sign,jupiter,virgo,jupiter_virgo,목성 in 처녀자리,확장|기회|신념|정교함,확장과 믿음이 세심하고 실용적인 방식으로 드러납니다.,"목성이 처녀자리에 있으면 확장과 기회, 믿음은 세심하고 실용적인 방식으로 표현됩니다. 구체적으로 개선할수록 안정감이 높아집니다."
planet_in_sign,jupiter,libra,jupiter_libra,목성 in 천칭자리,확장|기회|신념|균형,확장과 믿음이 균형 있고 세련된 방식으로 드러납니다.,"목성이 천칭자리에 있으면 확장과 기회, 믿음은 균형 있고 세련된 방식으로 표현됩니다. 관계의 흐름을 다듬을수록 감각이 살아납니다."
planet_in_sign,jupiter,scorpio,jupiter_scorpio,목성 in 전갈자리,확장|기회|신념|집중,확장과 믿음이 깊고 강하게 몰입하는 방식으로 드러납니다.,"목성이 전갈자리에 있으면 확장과 기회, 믿음은 깊고 강하게 몰입하는 방식으로 표현됩니다. 표면을 넘어서 핵심에 닿을 때 힘이 커집니다."
planet_in_sign,jupiter,sagittarius,jupiter_sagittarius,목성 in 사수자리,확장|기회|신념|비전,확장과 믿음이 넓고 개방적인 방식으로 드러납니다.,"목성이 사수자리에 있으면 확장과 기회, 믿음은 넓고 개방적인 방식으로 표현됩니다. 배우고 움직일수록 시야와 에너지가 함께 커집니다."
planet_in_sign,jupiter,capricorn,jupiter_capricorn,목성 in 염소자리,확장|기회|신념|책임감,확장과 믿음이 현실적이고 구조적인 방식으로 드러납니다.,"목성이 염소자리에 있으면 확장과 기회, 믿음은 현실적이고 구조적인 방식으로 표현됩니다. 오래 가는 결과를 만들 때 자신감이 안정됩니다."
planet_in_sign,jupiter,aquarius,jupiter_aquarius,목성 in 물병자리,확장|기회|신념|독립성,확장과 믿음이 독립적이고 새로운 방식으로 드러납니다.,"목성이 물병자리에 있으면 확장과 기회, 믿음은 독립적이고 새로운 방식으로 표현됩니다. 거리감을 확보할수록 더 선명한 판단이 나옵니다."
planet_in_sign,jupiter,pisces,jupiter_pisces,목성 in 물고기자리,확장|기회|신념|공감,확장과 믿음이 유연하고 감응적인 방식으로 드러납니다.,"목성이 물고기자리에 있으면 확장과 기회, 믿음은 유연하고 감응적인 방식으로 표현됩니다. 억지로 밀어붙이기보다 감각을 믿을 때 길이 열립니다."
planet_in_sign,saturn,aries,saturn_aries,토성 in 양자리,책임|기준|구조|주도성,책임감과 기준이 직설적이고 선도적인 방식으로 드러납니다.,"토성이 양자리에 있으면 구조와 책임, 제한은 직설적이고 선도적인 방식으로 표현됩니다. 망설이기보다 직접 시도할 때 감각이 살아납니다."
planet_in_sign,saturn,taurus,saturn_taurus,토성 in 황소자리,책임|기준|구조|안정,책임감과 기준이 안정적이고 꾸준한 방식으로 드러납니다.,"토성이 황소자리에 있으면 구조와 책임, 제한은 안정적이고 꾸준한 방식으로 표현됩니다. 시간을 들여 쌓아 갈수록 힘이 단단해집니다."
planet_in_sign,saturn,gemini,saturn_gemini,토성 in 쌍둥이자리,책임|기준|구조|호기심,책임감과 기준이 가볍고 유연한 방식으로 드러납니다.,"토성이 쌍둥이자리에 있으면 구조와 책임, 제한은 가볍고 유연한 방식으로 표현됩니다. 대화를 나누고 정보를 순환시킬 때 흐름이 좋아집니다."
planet_in_sign,saturn,cancer,saturn_cancer,토성 in 게자리,책임|기준|구조|보호,책임감과 기준이 조심스럽고 보호적인 방식으로 드러납니다.,"토성이 게자리에 있으면 구조와 책임, 제한은 조심스럽고 보호적인 방식으로 표현됩니다. 정서적 기반이 갖춰질수록 힘을 자연스럽게 씁니다."
planet_in_sign,saturn,leo,saturn_leo,토성 in 사자자리,책임|기준|구조|표현,책임감과 기준이 당당하고 표현적인 방식으로 드러납니다.,"토성이 사자자리에 있으면 구조와 책임, 제한은 당당하고 표현적인 방식으로 표현됩니다. 마음을 담아 표현할수록 에너지가 커집니다."
planet_in_sign,saturn,virgo,saturn_virgo,토성 in 처녀자리,책임|기준|구조|정교함,책임감과 기준이 세심하고 실용적인 방식으로 드러납니다.,"토성이 처녀자리에 있으면 구조와 책임, 제한은 세심하고 실용적인 방식으로 표현됩니다. 구체적으로 개선할수록 안정감이 높아집니다."
planet_in_sign,saturn,libra,saturn_libra,토성 in 천칭자리,책임|기준|구조|균형,책임감과 기준이 균형 있고 세련된 방식으로 드러납니다.,"토성이 천칭자리에 있으면 구조와 책임, 제한은 균형 있고 세련된 방식으로 표현됩니다. 관계의 흐름을 다듬을수록 감각이 살아납니다."
